ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
13092,125679340,285569,48.52506653,0.110258812,2606,1097,42.654563,-76.419295,,
13101,101286914,14017,39.10709779,0.005411994,2508,1059,42.589125,-76.056007,,
13102,150735,2921,0.058199111,0.001127804,85,42,42.550304,-76.292002,,
13103,885765,37654,0.341995793,0.014538291,326,118,43.325759,-76.109544,,
13104,122382149,107771,47.25201391,0.041610618,15567,6296,42.96303,-75.948439,,
13108,75560615,74517,29.1741178,0.028771176,6175,2557,42.964845,-76.331113,,
13110,63645837,27177,24.57379609,0.010493099,2338,1274,42.895398,-76.280364,,
13111,68911379,234920,26.60683331,0.090703123,1700,689,43.258488,-76.614264,,
13112,52456428,3440394,20.25354094,1.328343606,1973,837,43.106266,-76.417239,,
13113,1345153,0,0.519366499,0,287,103,43.16265,-76.538623,,
13114,162872189,1891938,62.88530642,0.730481377,6356,2848,43.465706,-76.244786,,
13115,1200818,0,0.463638442,0,224,99,43.398646,-76.478779,,
13116,3421058,0,1.320877935,0,3457,1457,43.074797,-76.007947,,
13117,2109606,0,0.814523465,0,188,85,43.009299,-76.707508,,
13118,265442135,493369,102.4877857,0.190490844,6382,2853,42.755585,-76.387278,,
13120,44284159,186204,17.09821011,0.071893769,2328,1066,42.93317,-76.175146,,
13122,48432164,38895,18.69976386,0.015017444,1174,453,42.841182,-75.856505,,
13123,6128027,0,2.366044553,0,314,170,43.233564,-75.769068,,
13124,12135105,13637,4.685390434,0.005265275,124,74,42.661074,-75.823604,,
13126,260997454,26021822,100.7716847,10.04708207,37205,15047,43.438797,-76.457454,,
13131,137091413,416153,52.93129273,0.160677578,3895,1580,43.423243,-76.091802,,
13132,61449007,1053733,23.72559525,0.406848603,4244,1780,43.271927,-76.251046,,
13134,213790,0,0.082544784,0,119,51,42.967368,-75.684678,,
13135,82736732,2990577,31.94483218,1.154668284,6617,2785,43.253687,-76.314375,,
13136,48279592,23754,18.64085548,0.009171471,534,286,42.614098,-75.844788,,
13138,102864,0,0.039716014,0,61,25,42.899087,-76.014634,,
13140,135382944,4235923,52.27164914,1.635499083,4488,1957,43.060381,-76.650274,,
13141,33939704,142894,13.10419353,0.055171684,596,284,42.752494,-76.185697,,
13142,182678294,11761582,70.53248664,4.541172392,6451,3449,43.554899,-76.137872,,
13143,111879849,1594678,43.19705304,0.615708644,2873,1199,43.235788,-76.714793,,
13144,99528004,1868541,38.42797882,0.721447744,1531,843,43.568747,-75.977023,,
13145,43217548,253038,16.68638928,0.097698522,1926,1238,43.650319,-76.119141,,
13146,140845258,1097616,54.38066045,0.423791925,2443,960,43.085645,-76.750191,,
13147,92942861,18808,35.88544078,0.00726181,1281,506,42.775406,-76.569608,,
13148,155557345,8449111,60.06102924,3.262220134,10750,5188,42.914872,-76.783434,,
13152,167464813,122084,64.65852853,0.047136898,7941,4281,42.890839,-76.37262,,
13153,2316193,0,0.894287155,0,399,167,42.996557,-76.453627,,
13155,52969188,138683,20.45151869,0.053545808,663,327,42.674546,-75.776726,,
13156,77622264,3051023,29.97012496,1.178006616,2000,1315,43.325994,-76.661304,,
13157,1436842,151905,0.554767821,0.058650851,695,754,43.206652,-75.721431,,
13158,184818311,222904,71.35875186,0.086063719,1855,815,42.696935,-75.951068,,
13159,202266690,3230886,78.09560894,1.247452112,5184,2238,42.802768,-76.111769,,
13160,55111472,46723,21.27865921,0.018039852,2027,946,42.827598,-76.648904,,
13162,4552385,56994,1.75768575,0.022005507,385,325,43.185045,-75.714741,,
13163,1372678,18713,0.529993961,0.00722513,339,146,43.079679,-75.710522,,
13164,27779643,22712,10.72578058,0.008769153,2338,852,43.096891,-76.312578,,
13165,176074241,849128,67.98264741,0.327850168,10741,4640,42.916639,-76.883297,,
13166,105720651,2064707,40.81897329,0.797187863,5610,2354,43.071922,-76.556821,,
13167,88385560,449444,34.12585695,0.173531306,3342,1479,43.326421,-76.06026,,
13202,2583576,0,0.997524313,0,5438,2594,43.043781,-76.150639,,
13203,4402313,0,1.699742624,0,16029,8328,43.061111,-76.134924,,
13204,11416575,96435,4.407964438,0.037233763,19931,9681,43.050817,-76.177473,,
13205,8934477,0,3.449621002,0,19201,8693,43.005277,-76.14203,,
13206,10226509,0,3.948477367,0,16443,8401,43.073466,-76.10582,,
13207,8003301,121463,3.090091923,0.046897128,13897,6070,43.012868,-76.163402,,
13208,10810716,0,4.174040961,0,22854,10211,43.078768,-76.145229,,
13209,32949932,287324,12.72204041,0.110936421,13243,6104,43.068502,-76.224251,,
13210,11826334,7491,4.56617328,0.002892291,27606,8905,43.031188,-76.127021,,
13211,12198995,0,4.710058502,0,6517,2820,43.103572,-76.119484,,
13212,27434413,3219,10.59248653,0.001242863,20356,9118,43.129697,-76.130154,,
13214,9467889,20027,3.655572535,0.007732468,8793,3327,43.038709,-76.075591,,
13215,87896162,112676,33.93689932,0.043504449,15245,5653,42.980793,-76.223386,,
13219,12845078,49323,4.959512554,0.019043718,15363,6781,43.041266,-76.224195,,
13224,7716206,0,2.979243919,0,8891,3968,43.037163,-76.1029,,
13290,628183,30039,0.242542823,0.011598123,0,0,43.069136,-76.173017,,
13301,6327547,423296,2.443079659,0.163435506,98,147,43.41605,-75.218175,,
13302,114374628,4436955,44.16029263,1.713117976,1610,954,43.49811,-75.965068,,
13303,91659582,63556,35.38996397,0.02453911,1153,529,43.367415,-75.468212,,
13304,45027709,603754,17.38529638,0.233110733,1684,764,43.24388,-75.160287,,
13305,2484758,0,0.959370468,0,293,111,43.892289,-75.421171,,
13308,100115979,1716710,38.65499724,0.662825465,3625,1627,43.251266,-75.657668,,
13309,376736298,1885156,145.4587041,0.727862832,5889,2818,43.452005,-75.355443,,
13310,19620637,238378,7.57557062,0.092038264,624,302,42.88962,-75.571545,,
13312,165097466,2623792,63.74449071,1.013051798,331,714,43.697077,-75.194701,,
13313,5829804,0,2.250900004,0,526,230,42.880221,-75.272902,,
13314,10036669,54450,3.875179731,0.021023263,443,193,42.816533,-75.319104,,
13315,127161872,439280,49.09747536,0.169606963,1419,718,42.744143,-75.143611,,
13316,420190728,717952,162.236554,0.277202829,6460,3021,43.418917,-75.73974,,
13317,119453916,1531432,46.12141678,0.591289226,3784,1722,42.854095,-74.590835,,
13318,65741288,29950,25.38285428,0.01156376,1325,522,42.920182,-75.261538,,
13319,2295989,0,0.886486347,0,1079,461,43.026436,-75.266925,,
13320,199072520,380904,76.86233295,0.147067863,2018,1190,42.777805,-74.740798,,
13321,2089622,43875,0.806807599,0.016940233,1049,527,43.087779,-75.370635,,
13322,31461243,132467,12.14725435,0.051145797,1076,574,42.954345,-75.201657,,
13323,98527749,88820,38.04177819,0.034293595,11323,4459,43.039976,-75.379366,,
13324,309102925,11336698,119.3453116,4.377123755,2149,1438,43.325878,-74.966657,,
13325,200439390,110658,77.39008443,0.042725294,866,619,43.582829,-75.527091,,
13326,247054484,1647193,95.38827361,0.6359848,5561,3414,42.722511,-74.895371,,
13327,345561793,6744210,133.4221599,2.60395415,2056,1217,43.972929,-75.262309,,
13328,41087158,0,15.86384107,0,1267,548,42.985096,-75.429027,,
13329,137117675,1222301,52.94143255,0.471933075,3889,1905,43.110979,-74.70351,,
13331,208926889,12103204,80.66712626,4.673073389,189,919,43.866311,-74.880884,,
13332,127381600,379821,49.18231281,0.146649714,2460,1149,42.764187,-75.581765,,
13333,4404887,7598,1.700736451,0.002933604,62,30,42.836995,-74.818644,,
13334,75341782,1444363,29.0896259,0.557671696,1374,846,42.827039,-75.656427,,
13335,98817757,97567,38.15375091,0.037670831,1590,686,42.70226,-75.248224,,
13337,47908553,300099,18.49759651,0.115868877,790,438,42.757804,-74.999545,,
13338,629607816,14073530,243.0929471,5.433820543,1206,1567,43.510379,-74.982347,,
13339,280178936,2253643,108.1776966,0.870136464,6941,2943,42.936896,-74.65866,,
13340,149893995,834675,57.87439749,0.322269833,8205,3499,43.061642,-75.12857,,
13341,476975,0,0.184161085,0,102,40,43.036087,-75.396891,,
13342,20565960,145521,7.940561887,0.056185975,165,88,42.654143,-75.195234,,
13343,145505915,2471472,56.18015026,0.954240715,1658,1164,43.751239,-75.3115,,
13345,12791341,42214,4.938764581,0.016298917,177,93,43.687108,-75.321254,,
13346,97926856,2676622,37.80977209,1.033449576,6735,2413,42.818503,-75.542907,,
13348,95759954,172530,36.97312652,0.066614208,1469,760,42.709982,-75.066926,,
13350,78789789,1428300,30.4209089,0.551469737,10093,4568,43.06116,-75.000618,,
13352,434504,43070,0.167762939,0.016629421,65,33,43.313337,-75.116208,,
13353,512594477,9624966,197.9138425,3.716220307,86,289,43.447326,-74.694618,,
13354,134889972,139987,52.08131157,0.054049285,3342,1369,43.265093,-75.268497,,
13355,75387380,35945,29.10723138,0.013878443,905,381,42.809841,-75.430434,,
13357,81693149,368830,31.54190251,0.142406065,11096,4885,42.970962,-75.081183,,
13360,159703716,10137325,61.6619521,3.914043231,333,1010,43.72179,-74.714836,,
13361,73361022,6520,28.32485015,0.002517386,824,328,42.904352,-74.86756,,
13362,714898,0,0.276023673,0,60,21,42.982178,-75.522003,,
13363,54876360,117109,21.18788195,0.04521604,2315,999,43.324528,-75.513109,,
13364,7656967,0,2.956371613,0,243,111,42.804977,-75.261071,,
13365,347301945,4124737,134.0940363,1.592569927,8906,4424,43.12569,-74.853291,,
13367,1174248862,45809018,453.3800396,17.68696148,8830,4313,43.757731,-75.532708,,
13368,118061419,2740664,45.58377066,1.058176331,1118,632,43.638483,-75.286787,,
13402,65747343,281796,25.38519213,0.108802049,1534,714,42.892391,-75.500514,,
13403,69169426,960031,26.70646582,0.370670057,7372,1697,43.164533,-75.267645,,
13404,7631020,0,2.946353419,0,236,93,43.736385,-75.471758,,
13406,28257173,170269,10.91015595,0.065741231,725,338,43.134515,-74.924889,,
13407,140608069,1368078,54.28908126,0.528217891,5453,2451,42.968798,-74.95059,,
13408,97444354,320308,37.62347702,0.123671615,4280,1188,42.922949,-75.676749,,
13409,89291631,0,34.47569294,0,2374,982,42.976461,-75.595139,,
13410,256023,0,0.098851037,0,241,108,42.931174,-74.61252,,
13411,177298507,742446,68.45533918,0.286660015,3264,1627,42.633789,-75.306457,,
13413,51509884,180365,19.88807825,0.069639319,16135,7198,43.060356,-75.27942,,
13415,5125170,0,1.978839284,0,77,50,42.596489,-75.198473,,
13416,134693576,916800,52.00548265,0.353978474,2271,1021,43.18739,-74.970566,,
13417,3377612,0,1.304103339,0,3305,1851,43.100965,-75.293792,,
13418,13509603,953,5.216087102,0.000367955,255,106,42.845704,-75.38046,,
13420,563552446,33412195,217.5888251,12.90052116,1266,2782,43.717768,-74.984147,,
13421,108799052,211866,42.00755061,0.081801923,14125,6209,43.061915,-75.660092,,
13424,28871889,0,11.14749914,0,2725,948,43.152368,-75.365215,,
13425,66154982,28200,25.54258244,0.010888081,1970,857,42.964793,-75.48706,,
13428,40884211,314040,15.78548279,0.121251527,1635,704,42.915071,-74.546238,,
13431,95460191,821782,36.85738737,0.317291818,2069,841,43.209082,-75.073328,,
13433,112948222,2015058,43.60955418,0.778018277,1820,852,43.589518,-75.242417,,
13435,539473,0,0.208291699,0,286,126,43.304981,-75.150772,,
13436,99291384,24892701,38.33661932,9.611125997,108,582,43.811023,-74.666226,,
13437,248962713,1331910,96.12504498,0.514253348,460,721,43.580307,-75.80386,,
13438,222255886,5815346,85.81348099,2.245317739,3789,2123,43.354138,-75.159613,,
13439,223035886,1385563,86.11464069,0.534968888,3950,2337,42.857316,-74.995275,,
13440,292348383,3634457,112.8763465,1.403271753,42986,18723,43.215771,-75.461778,,
13441,9300659,0,3.591004669,0,51,15,43.226377,-75.408248,,
13450,6166082,0,2.380737671,0,104,59,42.701925,-74.810298,,
13452,197621769,2065756,76.30219484,0.797592885,4629,2096,43.043056,-74.63047,,
13454,111497849,733374,43.04956201,0.283157296,826,381,43.219835,-74.7577,,
13456,72707011,0,28.07233508,0,4164,1733,43.000029,-75.255495,,
13459,131861852,352341,50.91214786,0.136039626,2222,1091,42.775005,-74.588674,,
13460,185181562,481807,71.49900386,0.186026731,4429,2039,42.687037,-75.442842,,
13461,6004726,0,2.318437769,0,3083,1392,43.070467,-75.599125,,
13464,99315539,158151,38.34594562,0.061062445,1189,592,42.687973,-75.615788,,
13468,25191145,280744,9.726355875,0.108395869,451,229,42.848254,-74.851924,,
13469,10402989,189652,4.016616679,0.07322505,847,332,43.214828,-75.302367,,
13470,173305539,4341056,66.91364555,1.676091163,725,607,43.209651,-74.610052,,
13471,243048481,953871,93.84154714,0.368291668,3540,1462,43.357597,-75.577397,,
13472,37411807,1100263,14.44478005,0.424813937,310,389,43.697411,-75.067836,,
13473,119488091,434983,46.13461182,0.167947882,766,463,43.642941,-75.446376,,
13475,39136,0,0.015110495,0,28,16,42.893741,-74.830529,,
13476,55311988,28029,21.35607887,0.010822058,3032,1364,43.087502,-75.509514,,
13477,52448071,0,20.25031429,0,1452,593,43.032894,-75.512948,,
13478,92687502,22690,35.78684612,0.008760658,3083,1286,43.144013,-75.581897,,
13480,139209433,464779,53.74906486,0.179452183,3532,1492,42.917856,-75.363163,,
13483,17921423,213418,6.919500399,0.082401154,256,118,43.397335,-75.826061,,
13484,6604476,0,2.550002548,0,176,74,42.866325,-75.65919,,
13485,114400134,414878,44.17014056,0.160185298,1132,545,42.787528,-75.315224,,
13486,76274708,8974835,29.44983066,3.465203314,815,368,43.345147,-75.344599,,
13488,10837468,39386,4.184369966,0.01520702,98,77,42.688638,-74.750589,,
13489,110591130,1302775,42.69947583,0.503004261,658,316,43.460774,-75.552463,,
13490,30647149,0,11.83293089,0,1361,549,43.11008,-75.426511,,
13491,187384011,125325,72.34937421,0.048388255,3641,1607,42.864135,-75.168133,,
13492,39055977,8688,15.07959767,0.003354456,11596,5173,43.114604,-75.33768,,
13493,193054522,9506121,74.53877084,3.670333994,2070,945,43.432843,-75.897509,,
13494,45348993,1057533,17.50934483,0.408315791,314,608,43.532529,-75.141288,,
13495,2260355,0,0.872727982,0,2144,1037,43.110889,-75.277497,,
13501,22659189,152592,8.748762156,0.058916103,38546,16932,43.081283,-75.225833,,
13502,139242008,1087841,53.76164214,0.420017776,33257,15249,43.141264,-75.154707,,
13601,364423614,7133271,140.70475,2.754171448,38158,16971,43.968892,-75.906501,,
13602,25250353,641363,9.749216213,0.247631649,3881,120,44.066533,-75.778311,,
13603,14130091,82655,5.455658868,0.031913275,9760,3233,44.035974,-75.793813,,
13605,209099378,1574238,80.73372464,0.607816716,4777,2279,43.807294,-76.050285,,
13606,91026778,380910,35.14563697,0.147070179,2716,1093,43.872567,-76.014721,,
13607,46173096,585380,17.82753279,0.226016491,1822,1812,44.298512,-75.935736,,
13608,102578820,1366640,39.60590551,0.527662676,1719,708,44.254686,-75.61534,,
13612,45983348,515146,17.75427068,0.198898991,2852,1197,43.985237,-75.76937,,
13613,215757308,2096411,83.30436589,0.809428847,2726,1224,44.870613,-74.750443,,
13614,23220973,0,8.965668181,0,357,171,44.530892,-75.691167,,
13615,9941600,9796,3.838473383,0.003782257,1271,520,44.029103,-75.988503,,
13616,14357373,4035,5.543412942,0.001557922,1880,815,44.030078,-75.857573,,
13617,330709940,2838508,127.6878271,1.095954113,11299,3836,44.580531,-75.142767,,
13618,130439071,7171060,50.36280902,2.768761863,1711,2414,44.114766,-76.290981,,
13619,282333950,4770902,109.0097522,1.842055639,10901,4688,43.978952,-75.600977,,
13620,119857295,1000031,46.27716229,0.386114144,2197,855,43.908782,-75.448325,,
13621,70465456,2135833,27.20686582,0.824649767,650,338,44.833691,-75.080272,,
13622,150678056,3587339,58.17712514,1.38507939,2432,1478,44.099234,-76.109305,,
13623,1026859,0,0.396472493,0,49,91,44.449785,-75.752462,,
13624,164245713,2226689,63.41562702,0.859729466,5457,3582,44.20948,-76.093055,,
13625,143347678,3157275,55.34685026,1.219030745,1868,1151,44.538101,-74.928377,,
13626,257188888,531722,99.30118904,0.205299021,2267,1134,43.830086,-75.734774,,
13628,477227,125023,0.184258383,0.048271652,220,99,44.030541,-75.682394,,
13630,124333981,1004645,48.00562049,0.38789562,1525,596,44.498619,-75.311532,,
13633,51297309,2181394,19.80600258,0.842240968,345,190,44.49743,-75.455993,,
13634,114377144,3745814,44.16126407,1.446266933,3984,2220,44.01129,-76.073698,,
13635,143939871,2089646,55.57549726,0.806816866,1092,545,44.286726,-75.280789,,
13636,8304333,0,3.206321033,0,282,112,43.743434,-76.116547,,
13637,91224000,55143,35.22178481,0.021290832,4491,1832,44.106201,-75.818322,,
13638,3160012,232666,1.220087506,0.089832849,378,164,44.019072,-75.741697,,
13639,50187297,617388,19.37742453,0.23837485,243,129,44.263676,-75.150529,,
13640,32011485,663410,12.35970398,0.256144044,271,923,44.303561,-76.028103,,
13641,799487,10869,0.30868367,0.004196545,91,288,44.273801,-76.003351,,
13642,469003445,9782132,181.0832502,3.776902441,10088,4159,44.335388,-75.455879,,
13643,93794,0,0.036214067,0,19,11,44.031812,-75.717095,,
13646,278100662,25963281,107.3752705,10.02447926,2211,2720,44.446084,-75.674193,,
13647,236491,0,0.091309689,0,69,32,44.605875,-74.98058,,
13648,474747890,12506390,183.3011929,4.82874438,2424,1640,44.150216,-75.318,,
13650,106864073,5937801,41.26045101,2.292597881,1391,1536,43.81131,-76.216091,,
13651,6343483,523634,2.449232583,0.202176226,127,194,43.866156,-76.176962,,
13652,172157083,2202224,66.47022419,0.850283476,1815,973,44.432661,-75.186773,,
13654,172616477,10369220,66.64759721,4.003578395,2461,1062,44.577112,-75.436848,,
13655,52372449,5831823,20.22111647,2.251679544,3512,1365,44.982056,-74.650084,,
13656,220334088,1564162,85.0714706,0.60392635,2861,1076,44.192235,-75.955486,,
13658,203848065,271853,78.70618126,0.104963035,2357,985,44.743083,-75.279399,,
13659,147164928,236943,56.82069878,0.091484208,593,416,43.738005,-75.86338,,
13660,139279933,1446813,53.77628506,0.558617646,1891,776,44.773868,-75.160958,,
13661,119351259,11565196,46.08178069,4.46534733,1646,1114,43.70962,-76.098396,,
13662,230103020,16341385,88.84327649,6.309444291,16582,7608,44.932333,-74.884038,,
13664,2546420,108304,0.9831783,0.04181641,399,250,44.584013,-75.64546,,
13665,112287419,525833,43.3544167,0.203025265,882,440,44.04846,-75.434366,,
13666,101294633,8914206,39.11007812,3.441794325,266,184,44.218485,-74.926076,,
13667,128469111,1077708,49.60220318,0.416105403,3181,1404,44.837267,-74.960097,,
13668,95191348,3152651,36.7535865,1.217245408,3329,1463,44.754954,-74.986313,,
13669,264889919,4388473,102.2745739,1.69439897,16452,7202,44.672777,-75.482342,,
